Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season
19,2023-04-19,boxscore,ARI,@,STL,L,5,14,,2024-11-08 00:00:00,1,up 2.0,Woodford,Bumgarner,,02:59:00,D,39068.0,1.16,-,,41,37,5,11,3,0,2,5,1,0,3,10,0.257,0.303,0.418,0.72,20,0,0,0,1,0,0,0.346,9,11,Jake Woodford,R,37,2023
20,2023-04-20,boxscore,ARI,,SDP,L,5,7,,2024-11-09 00:00:00,1,up 1.0,Honeywell,Nelson,Hader,02:58:00,N,16734.0,1.21,--,,40,39,5,12,3,1,0,4,0,0,1,8,0.26,0.304,0.419,0.723,17,0,0,0,0,0,0,0.387,8,11,Michael Wacha,R,24,2023
21,2023-04-21,boxscore,ARI,,SDP,W,9,0,,2024-12-09 00:00:00,1,up 2.0,Gallen,Lugo,,02:32:00,N,21308.0,1.17,+,,39,36,9,12,3,0,0,9,0,0,3,9,0.264,0.308,0.419,0.727,15,0,0,0,0,0,0,0.444,6,10,Seth Lugo,R,57,2023
22,2023-04-22,boxscore,ARI,,SDP,L,3,5,,2024-12-10 00:00:00,1,up 1.0,Musgrove,Kelly,Hader,02:48:00,N,28419.0,1.17,-,,36,35,3,9,1,0,1,3,1,0,0,7,0.264,0.307,0.416,0.723,13,1,1,0,0,0,0,0.296,6,12,Joe Musgrove,R,47,2023
23,2023-04-23,boxscore,ARI,,SDP,L,5,7,,2024-12-11 00:00:00,1,Tied,Darvish,Jameson,Hader,03:01:00,D,23655.0,1.16,--,,37,31,5,6,1,1,3,5,1,0,5,8,0.261,0.306,0.423,0.729,18,1,0,0,1,0,0,0.143,5,12,Yu Darvish,R,61,2023
24,2023-04-24,boxscore,ARI,,KCR,W,5,4,,13-11,1,up 0.5,Chafin,Chapman,,02:56:00,N,9815.0,0.99,+,,37,28,5,7,1,0,0,5,0,1,8,6,0.261,0.311,0.418,0.729,8,2,0,0,1,0,0,0.304,8,12,Brad Keller,R,34,2023
25,2023-04-25,boxscore,ARI,,KCR,L,4,5,,13-12,2,0.5,Singer,Nelson,Barlow,02:42:00,N,13835.0,1.04,-,,40,36,4,10,3,1,0,3,3,0,3,9,0.261,0.311,0.418,0.729,15,0,0,0,1,0,0,0.357,9,10,Brady Singer,R,63,2023
26,2023-04-26,boxscore,ARI,,KCR,W,2,0,,14-12,1,up 0.5,Gallen,Yarbrough,Chafin,02:31:00,D,14343.0,0.98,+,,32,27,2,6,0,0,0,2,0,1,2,9,0.26,0.312,0.412,0.723,6,1,2,1,0,0,0,0.333,6,10,Ryan Yarbrough,L,51,2023
27,2023-04-28,boxscore,ARI,@,COL,W,9,1,,15-12,1,up 1.0,Kelly,Freeland,,02:46:00,N,24197.0,1.1,++,,41,34,9,10,2,0,1,9,1,0,4,4,0.261,0.313,0.413,0.726,15,1,0,1,2,0,0,0.29,5,12,Kyle Freeland,L,52,2023
28,2023-04-29,boxscore,ARI,@,COL,W,11,4,,16-12,1,up 1.0,Henry,Davis,,02:50:00,N,34399.0,1.12,+++,,44,42,11,16,5,0,2,11,0,1,2,10,0.267,0.317,0.423,0.74,27,0,0,0,0,0,0,0.467,6,10,Noah Davis,R,14,2023
29,2023-04-30,boxscore,ARI,@,COL,L,4,12,,16-13,1,Tied,Gomber,Nelson,,02:31:00,D,31900.0,1.13,-,,37,33,4,7,3,0,1,4,0,0,4,7,0.265,0.316,0.422,0.739,13,1,0,0,0,0,0,0.24,6,11,Austin Gomber,L,64,2023
30,2023-05-02,boxscore,ARI,@,TEX,L,4,6,,16-14,2,1.5,Burke,McGough,Smith,02:57:00,N,23086.0,1.05,--,,40,35,4,9,0,0,2,4,0,0,4,4,0.265,0.317,0.423,0.739,15,0,0,0,1,0,0,0.233,9,12,Jon Gray,R,37,2023
31,2023-05-03,boxscore,ARI,@,TEX,W,12,7,,17-14,2,1.5,Mantiply,Sborz,,03:05:00,D,21427.0,1.06,+,,44,36,12,10,1,0,4,12,1,0,7,8,0.265,0.319,0.43,0.749,23,0,0,0,1,0,0,0.24,5,13,Andrew Heaney,L,33,2023
32,2023-05-05,boxscore,ARI,,WSN,W,3,1,,18-14,2,0.5,Kelly,Gray,Chafin,02:12:00,N,16384.0,1.13,++,,34,30,3,7,1,0,1,3,0,1,3,8,0.264,0.319,0.428,0.747,11,0,0,0,1,0,0,0.273,7,9,Josiah Gray,R,45,2023
33,2023-05-06,boxscore,ARI,,WSN,W-wo,8,7,,19-14,2,0.5,Castro,Finnegan,,02:49:00,N,27345.0,1.17,+++,,44,37,8,16,0,1,2,7,0,0,4,9,0.27,0.324,0.435,0.76,24,2,0,3,0,1,1,0.538,11,13,MacKenzie Gore,L,56,2023
34,2023-05-07,boxscore,ARI,,WSN,L,8,9,,19-15,2,1.5,Ramírez,Castro,Harvey,03:18:00,D,17174.0,1.18,-,,46,35,8,9,2,1,3,7,3,1,11,7,0.269,0.328,0.441,0.77,22,0,0,0,0,0,0,0.24,11,11,Trevor Williams,R,32,2023
35,2023-05-08,boxscore,ARI,,MIA,W,5,2,,20-15,2,0.5,Gallen,Garrett,,02:33:00,N,9071.0,1.14,+,,39,37,5,13,3,0,1,5,1,0,2,8,0.272,0.33,0.444,0.774,19,0,0,0,0,0,0,0.429,10,11,Braxton Garrett,L,43,2023
36,2023-05-09,boxscore,ARI,,MIA,L,2,6,,20-16,2,1.5,Luzardo,Pfaadt,,02:29:00,N,13608.0,1.21,-,,39,37,2,11,2,0,1,2,0,0,2,7,0.273,0.33,0.443,0.773,16,1,0,0,0,0,0,0.345,10,10,Jesús Luzardo,L,57,2023
37,2023-05-10,boxscore,ARI,,MIA,L,4,5,,20-17,2,2.5,Floro,Chafin,Puk,02:45:00,D,10482.0,1.18,--,,38,31,4,5,1,0,0,3,1,0,6,15,0.27,0.329,0.437,0.766,6,0,0,1,0,0,0,0.313,7,14,Edward Cabrera,R,41,2023
38,2023-05-11,boxscore,ARI,,SFG,L,2,6,,20-18,2,3,Cobb,Henry,,02:45:00,N,15582.0,1.17,---,,35,32,2,9,1,0,0,2,0,0,3,5,0.27,0.33,0.434,0.764,10,3,0,0,0,0,0,0.333,6,9,Alex Cobb,R,65,2023
39,2023-05-12,boxscore,ARI,,SFG,W,7,5,,21-18,2,3,Misiewicz,Junis,Castro,02:56:00,N,19266.0,1.13,+,,40,35,7,12,3,0,2,6,1,0,5,7,0.272,0.332,0.438,0.771,21,1,0,0,0,0,0,0.385,9,11,John Brebbia,R,52,2023
40,2023-05-13,boxscore,ARI,,SFG,W,7,2,,22-18,2,3,Gallen,DeSclafani,,02:34:00,N,25147.0,1.18,++,,34,31,7,9,2,1,1,5,0,0,2,4,0.273,0.332,0.44,0.772,16,0,0,1,0,0,1,0.308,3,10,Anthony DeSclafani,R,46,2023
41,2023-05-14,boxscore,ARI,,SFG,W-wo,2,1,,23-18,2,3,Castro,Rogers,,02:24:00,D,26267.0,1.24,+++,,32,27,2,4,2,0,0,2,1,0,4,3,0.27,0.331,0.436,0.767,6,1,1,0,0,0,0,0.167,6,9,Logan Webb,R,67,2023
42,2023-05-15,boxscore,ARI,@,OAK,W,5,2,,24-18,2,3,Kelly,Rucinski,Chafin,02:35:00,N,2064.0,1.17,++++,,42,35,5,10,2,0,2,5,0,0,6,6,0.27,0.332,0.438,0.77,18,1,0,0,1,0,0,0.286,10,9,Drew Rucinski,R,24,2023
43,2023-05-16,boxscore,ARI,@,OAK,L-wo,8,9,12.0,24-19,2,3,Pruitt,McGough,,04:09:00,N,3261.0,1.14,-,,55,50,8,15,4,0,2,8,1,0,4,13,0.271,0.334,0.44,0.774,25,1,1,0,0,0,1,0.371,14,12,Kyle Muller,L,29,2023
44,2023-05-17,boxscore,ARI,@,OAK,W,5,3,,25-19,2,3,Ruiz,Fujinami,Castro,02:51:00,D,4159.0,1.17,+,,38,32,5,6,2,0,2,5,0,0,5,11,0.27,0.333,0.44,0.772,14,0,0,0,1,0,1,0.2,6,10,Luis Medina,R,58,2023
45,2023-05-19,boxscore,ARI,@,PIT,L,3,13,,25-20,2,3.5,Oviedo,Gallen,,02:59:00,N,25903.0,1.28,-,,38,32,3,4,1,0,1,3,0,0,5,11,0.267,0.331,0.436,0.767,8,0,1,0,0,1,0,0.15,8,11,Johan Oviedo,R,68,2023
46,2023-05-20,boxscore,ARI,@,PIT,W,4,3,,26-20,2,2.5,Nelson,Stephenson,Castro,02:35:00,D,22876.0,1.24,+,,36,35,4,8,0,0,2,4,3,0,0,12,0.266,0.329,0.435,0.764,14,0,1,0,0,0,0,0.286,5,10,Mitch Keller,R,66,2023
47,2023-05-21,boxscore,ARI,@,PIT,W,8,3,,27-20,2,1.5,Kelly,Moreta,,02:54:00,D,21418.0,1.32,++,,41,33,8,9,2,0,1,6,2,0,5,5,0.266,0.331,0.435,0.765,14,2,1,2,0,1,0,0.296,6,10,Roansy Contreras,R,49,2023
48,2023-05-22,boxscore,ARI,@,PHI,W,6,3,,28-20,2,1.5,Henry,Wheeler,Chafin,02:57:00,N,34040.0,1.33,+++,,40,38,6,10,3,0,2,5,1,0,2,6,0.266,0.33,0.436,0.766,19,0,0,0,0,1,0,0.267,7,9,Zack Wheeler,R,44,2023
49,2023-05-23,boxscore,ARI,@,PHI,W,4,3,,29-20,2,1.5,Castro,Domínguez,,02:47:00,N,33420.0,1.29,++++,,39,36,4,10,4,1,1,4,0,0,3,11,0.266,0.33,0.438,0.768,19,1,0,0,0,0,0,0.375,8,11,Matt Strahm,L,45,2023
50,2023-05-24,boxscore,ARI,@,PHI,L-wo,5,6,10.0,29-21,2,1.5,Kimbrel,Ruiz,,03:32:00,D,41544.0,1.25,-,,42,35,5,6,3,0,1,5,1,1,7,11,0.264,0.329,0.436,0.766,12,0,0,0,0,0,0,0.217,8,10,Ranger Suárez,L,41,2023
51,2023-05-26,boxscore,ARI,,BOS,L,2,7,,29-22,2,1.5,Sale,Pfaadt,,02:45:00,N,25467.0,1.27,--,,35,33,2,7,0,1,0,2,1,0,2,5,0.263,0.328,0.433,0.761,9,1,0,0,0,0,0,0.25,6,12,Chris Sale,L,57,2023
52,2023-05-27,boxscore,ARI,,BOS,L,1,2,,29-23,2,2.5,Whitlock,Davies,Jansen,02:49:00,D,29142.0,1.27,---,,30,30,1,3,1,0,1,1,0,0,0,8,0.26,0.325,0.43,0.755,7,0,0,0,0,0,0,0.095,2,9,Garrett Whitlock,R,61,2023
53,2023-05-28,boxscore,ARI,,BOS,W,4,2,,30-23,2,1.5,Kelly,Houck,Castro,02:43:00,D,26051.0,1.23,+,,33,33,4,9,0,0,2,4,1,0,0,8,0.261,0.324,0.43,0.754,15,0,0,0,0,0,0,0.304,5,9,Tanner Houck,R,38,2023
54,2023-05-29,boxscore,ARI,,COL,W,7,5,,31-23,2,1.5,Nelson,Kauffmann,Chafin,02:43:00,D,15304.0,1.31,++,,37,33,7,11,2,0,2,7,4,0,3,3,0.262,0.325,0.433,0.758,19,1,0,0,1,0,0,0.31,6,10,Karl Kauffmann,R,15,2023
55,2023-05-30,boxscore,ARI,,COL,W,5,1,,32-23,2,1.5,Gallen,Freeland,,02:27:00,N,11146.0,1.34,+++,,32,28,5,6,0,0,3,5,4,0,3,1,0.261,0.324,0.435,0.759,15,1,0,0,1,0,0,0.12,3,9,Kyle Freeland,L,35,2023
56,2023-05-31,boxscore,ARI,,COL,W,6,0,,33-23,2,0.5,Henry,Lamet,,02:38:00,N,11844.0,1.28,++++,,38,35,6,10,1,0,1,6,2,0,3,8,0.262,0.324,0.434,0.758,14,0,0,0,0,1,0,0.346,8,9,Dinelson Lamet,R,29,2023
57,2023-06-01,boxscore,ARI,,COL,W-wo,5,4,,34-23,1,Tied,Ginkel,Johnson,,02:53:00,D,16492.0,1.25,+++++,,39,35,5,9,5,0,0,5,0,0,4,9,0.262,0.325,0.433,0.758,14,0,0,0,0,0,0,0.346,8,14,Connor Seabold,R,61,2023
58,2023-06-02,boxscore,ARI,,ATL,W,3,2,,35-23,1,Tied,Kelly,Morton,Castro,02:11:00,N,27469.0,1.33,++++++,,31,28,3,6,3,0,0,3,0,1,2,10,0.261,0.324,0.432,0.756,9,1,0,0,0,0,0,0.333,4,9,Charlie Morton,R,60,2023
59,2023-06-03,boxscore,ARI,,ATL,L,2,5,,35-24,1,Tied,Strider,Nelson,Iglesias,02:44:00,N,36529.0,1.31,-,,37,31,2,6,2,0,1,2,0,1,5,10,0.26,0.324,0.431,0.754,11,1,1,0,0,0,0,0.25,8,9,Spencer Strider,R,61,2023
60,2023-06-04,boxscore,ARI,,ATL,L,5,8,,35-25,1,Tied,Minter,Castro,Iglesias,03:13:00,D,32401.0,1.36,--,,40,34,5,8,2,0,2,5,2,0,6,8,0.26,0.324,0.431,0.755,16,1,0,0,0,0,0,0.25,8,10,Michael Soroka,R,25,2023
61,2023-06-06,boxscore,ARI,@,WSN,W,10,5,,36-25,1,up 1.0,Ruiz,Ramírez,,02:58:00,N,24743.0,1.32,+,,47,35,10,12,0,0,1,10,5,1,8,4,0.261,0.327,0.431,0.758,15,2,2,0,2,1,0,0.344,10,9,Jake Irvin,R,36,2023
62,2023-06-07,boxscore,ARI,@,WSN,W,6,2,,37-25,1,up 2.0,Davies,Corbin,,02:32:00,N,18180.0,1.25,++,,41,40,6,15,4,0,1,6,2,1,1,5,0.263,0.328,0.433,0.762,22,0,0,0,0,0,0,0.412,8,9,Patrick Corbin,L,41,2023
63,2023-06-09,boxscore,ARI,@,DET,W,11,6,,38-25,1,up 2.5,Kelly,Lorenzen,,02:45:00,N,19664.0,1.26,+++,,42,33,11,11,3,0,2,11,0,0,4,5,0.264,0.329,0.436,0.765,20,1,0,2,1,0,0,0.333,4,9,Michael Lorenzen,R,38,2023
64,2023-06-10,boxscore,ARI,@,DET,W,5,0,,39-25,1,up 2.5,Nelson,Boyd,,02:30:00,D,31607.0,1.23,++++,,34,32,5,7,1,0,2,5,0,0,2,8,0.264,0.328,0.436,0.765,14,1,0,0,0,0,0,0.227,2,9,Matthew Boyd,L,36,2023
65,2023-06-11,boxscore,ARI,@,DET,W,7,5,,40-25,1,up 3.5,Ginkel,Foley,McGough,02:57:00,D,17956.0,1.21,+++++,,42,36,7,9,3,1,1,6,1,0,6,7,0.263,0.329,0.437,0.766,17,0,0,0,0,0,0,0.286,8,12,Will Vest,R,51,2023
66,2023-06-12,boxscore,ARI,,PHI,W,9,8,,41-25,1,up 4.0,Jameson,Covey,Castro,03:11:00,N,18432.0,1.24,++++++,,40,33,9,12,1,2,1,9,0,0,3,7,0.265,0.331,0.439,0.77,20,1,2,0,2,0,0,0.407,7,9,Matt Strahm,L,38,2023
67,2023-06-13,boxscore,ARI,,PHI,L,3,15,,41-26,1,up 3.0,Wheeler,Davies,Ortiz,02:43:00,N,20186.0,1.15,-,,35,34,3,8,4,1,1,3,0,0,1,7,0.264,0.33,0.44,0.77,17,1,0,0,0,0,0,0.269,5,10,Zack Wheeler,R,66,2023
68,2023-06-14,boxscore,ARI,,PHI,L,3,4,10.0,41-27,1,up 3.0,Kimbrel,McGough,Alvarado,02:54:00,N,20286.0,1.24,--,,42,37,3,8,3,0,1,3,1,0,5,10,0.264,0.329,0.439,0.768,14,2,0,0,0,0,0,0.269,10,13,Ranger Suárez,L,74,2023
69,2023-06-15,boxscore,ARI,,PHI,L,4,5,,41-28,1,up 2.0,Nola,Nelson,Kimbrel,02:55:00,D,23032.0,1.32,---,,35,34,4,7,1,0,1,4,1,0,1,13,0.263,0.328,0.437,0.765,11,0,0,0,0,0,0,0.3,4,10,Aaron Nola,R,54,2023
70,2023-06-16,boxscore,ARI,,CLE,W,5,1,,42-28,1,up 3.0,Gallen,Toussaint,,02:35:00,N,27203.0,1.34,+,,42,33,5,11,3,0,0,5,1,0,7,6,0.264,0.33,0.437,0.767,14,0,0,1,1,0,1,0.393,13,9,Touki Toussaint,R,44,2023
71,2023-06-17,boxscore,ARI,,CLE,W,6,3,,43-28,1,up 4.0,Castro,Bieber,McGough,02:23:00,N,25471.0,1.31,++,,33,31,6,8,0,0,4,6,0,0,2,5,0.264,0.329,0.44,0.769,20,2,0,0,0,1,0,0.182,3,9,Shane Bieber,R,47,2023
72,2023-06-18,boxscore,ARI,,CLE,L,3,12,,43-29,1,up 3.5,Bibee,Davies,,03:06:00,D,42031.0,1.27,-,,42,35,3,9,3,0,1,3,0,0,7,8,0.264,0.33,0.44,0.77,15,1,0,0,0,0,0,0.308,12,10,Tanner Bibee,R,44,2023
73,2023-06-19,boxscore,ARI,@,MIL,W,9,1,,44-29,1,up 3.5,Kelly,Burnes,,02:27:00,N,24257.0,1.41,+,,42,38,9,11,2,0,2,8,0,0,4,4,0.264,0.33,0.441,0.771,19,0,0,0,0,0,0,0.281,6,9,Corbin Burnes,R,24,2023
74,2023-06-20,boxscore,ARI,@,MIL,L,5,7,,44-30,1,up 2.5,Wilson,Adams,Williams,02:31:00,N,27048.0,1.37,-,,38,36,5,10,2,0,1,5,1,0,2,7,0.264,0.33,0.44,0.771,15,1,0,0,0,0,0,0.321,6,11,Colin Rea,R,37,2023
75,2023-06-21,boxscore,ARI,@,MIL,W,5,1,,45-30,1,up 2.5,Gallen,Peguero,McGough,02:45:00,D,31397.0,1.4,+,,45,35,5,9,2,0,0,4,7,0,9,7,0.264,0.332,0.439,0.77,11,1,1,0,0,0,0,0.321,13,9,Julio Teheran,R,62,2023
76,2023-06-22,boxscore,ARI,@,WSN,W,5,3,,46-30,1,up 3.5,Henry,Irvin,McGough,02:33:00,D,13251.0,1.34,++,,38,34,5,9,0,0,1,4,1,0,2,8,0.264,0.331,0.437,0.769,12,2,1,0,1,1,0,0.308,6,9,Jake Irvin,R,61,2023
77,2023-06-23,boxscore,ARI,@,SFG,L,5,8,,46-31,1,up 2.5,Webb,Davies,Doval,02:25:00,N,31992.0,1.56,-,,37,35,5,8,3,0,1,4,1,0,2,7,0.264,0.331,0.437,0.768,14,1,0,0,0,1,0,0.259,5,10,Logan Webb,R,56,2023
78,2023-06-24,boxscore,ARI,@,SFG,L,6,7,,46-32,1,up 1.5,Rogers,Kelly,Doval,02:39:00,D,34343.0,1.65,--,,42,40,6,12,3,0,1,6,1,0,2,12,0.264,0.331,0.437,0.768,18,0,0,0,0,0,0,0.407,9,10,Ryan Walker,R,46,2023
79,2023-06-25,boxscore,ARI,@,SFG,W,5,2,,47-32,1,up 2.5,Nelson,DeSclafani,McGough,02:45:00,D,35766.0,1.64,+,,39,34,5,10,2,0,1,5,2,0,4,6,0.264,0.331,0.437,0.768,15,1,0,1,0,0,0,0.333,7,9,Anthony DeSclafani,R,57,2023
80,2023-06-27,boxscore,ARI,,TBR,W,8,4,,48-32,1,up 2.5,Gallen,Bradley,,02:26:00,N,23351.0,1.3,++,,36,32,8,10,1,0,4,8,1,0,2,10,0.265,0.331,0.441,0.772,23,0,0,0,2,0,0,0.3,4,9,Taj Bradley,R,19,2023
81,2023-06-28,boxscore,ARI,,TBR,L,2,3,,48-33,1,up 2.5,Poche,McGough,Fairbanks,02:12:00,N,20858.0,1.29,-,,36,35,2,8,3,0,0,2,1,0,1,8,0.265,0.33,0.439,0.769,11,0,0,0,0,0,0,0.296,7,11,Zach Eflin,R,62,2023
82,2023-06-29,boxscore,ARI,,TBR,L,1,6,,48-34,1,up 2.0,Chirinos,Pfaadt,,02:36:00,D,22127.0,1.31,--,,36,33,1,8,2,1,1,1,0,0,3,9,0.264,0.33,0.439,0.769,15,2,0,0,0,0,0,0.304,8,10,Zack Littell,R,57,2023
83,2023-06-30,boxscore,ARI,@,LAA,W,6,2,,49-34,1,up 2.0,Henry,Canning,,02:47:00,N,34957.0,1.34,+,,40,31,6,5,0,0,1,6,0,0,7,11,0.263,0.33,0.437,0.767,8,0,1,0,1,0,0,0.2,7,9,Griffin Canning,R,51,2023
84,2023-07-01,boxscore,ARI,@,LAA,W,3,1,,50-34,1,up 3.0,Nelson,Bachman,McGough,02:40:00,N,44472.0,1.33,++,,42,37,3,9,0,1,0,2,1,0,4,8,0.263,0.33,0.435,0.765,11,0,1,0,0,1,0,0.31,12,10,Tyler Anderson,L,58,2023
85,2023-07-02,boxscore,ARI,@,LAA,L,2,5,,50-35,1,up 3.0,Detmers,Gallen,Estévez,02:21:00,D,29167.0,1.29,-,,35,32,2,5,1,0,1,2,0,0,3,12,0.262,0.329,0.434,0.763,9,0,0,0,0,0,0,0.211,6,12,Reid Detmers,L,65,2023
86,2023-07-04,boxscore,ARI,,NYM,L,5,8,,50-36,1,up 2.5,Scherzer,Castro,Robertson,03:01:00,D,41670.0,1.33,--,,41,35,5,8,0,0,3,5,1,0,6,12,0.261,0.329,0.434,0.763,17,0,0,0,0,0,0,0.25,9,13,Max Scherzer,R,53,2023
87,2023-07-05,boxscore,ARI,,NYM,L,1,2,,50-37,1,up 1.5,Senga,Chafin,Robertson,02:37:00,N,18152.0,1.42,---,,31,30,1,4,0,0,1,1,2,0,1,13,0.26,0.327,0.432,0.76,7,1,0,0,0,0,0,0.188,3,11,Kodai Senga,R,81,2023
88,2023-07-06,boxscore,ARI,,NYM,L,0,9,,50-38,1,up 0.5,Carrasco,Nelson,,02:37:00,N,18514.0,1.47,----,,30,29,0,4,1,0,0,0,0,0,1,4,0.259,0.326,0.43,0.756,5,1,0,0,0,0,0,0.16,3,12,Carlos Carrasco,R,79,2023
89,2023-07-07,boxscore,ARI,,PIT,W,7,3,,51-38,1,up 0.5,Gallen,Hill,,02:41:00,N,26837.0,1.47,+,,40,34,7,12,3,0,1,6,5,1,6,6,0.26,0.327,0.431,0.758,18,1,0,0,0,0,0,0.407,9,10,Rich Hill,L,27,2023
90,2023-07-08,boxscore,ARI,,PIT,W-wo,3,2,10.0,52-38,1,up 0.5,McGough,Bednar,,02:34:00,D,31801.0,1.47,++,,39,31,3,5,0,0,1,3,1,0,6,6,0.259,0.327,0.429,0.756,8,1,0,2,0,0,1,0.167,9,10,Mitch Keller,R,74,2023
91,2023-07-09,boxscore,ARI,,PIT,L,2,4,,52-39,1,Tied,Bido,Davies,Bednar,02:23:00,D,30021.0,1.42,-,,34,29,2,4,2,0,1,1,2,0,3,6,0.258,0.326,0.428,0.754,9,1,0,2,0,1,0,0.136,5,9,Carmen Mlodzinski,R,51,2023
92,2023-07-14,boxscore,ARI,@,TOR,L,2,7,,52-40,2,1,Richards,Nelson,,02:55:00,N,38617.0,1.42,--,,35,33,2,9,2,0,1,1,0,1,2,11,0.258,0.326,0.428,0.754,14,0,0,0,0,0,0,0.381,6,10,José Berríos,R,53,2023
93,2023-07-15,boxscore,ARI,@,TOR,L,2,5,,52-41,2,2,Bassitt,Gallen,García,02:36:00,D,42328.0,1.47,---,,36,35,2,10,1,0,0,2,0,0,1,8,0.258,0.326,0.427,0.752,11,1,0,0,0,0,0,0.37,7,11,Chris Bassitt,R,55,2023
94,2023-07-16,boxscore,ARI,@,TOR,L,5,7,,52-42,3,2,Jackson,Henry,Swanson,03:09:00,D,41794.0,1.4,----,,38,28,5,4,2,0,0,3,1,0,8,8,0.257,0.326,0.425,0.751,6,2,2,0,0,0,0,0.2,6,12,Yusei Kikuchi,L,55,2023
95,2023-07-18,boxscore,ARI,@,ATL,W,16,13,,53-42,3,2.5,Castro,Iglesias,Ginkel,03:05:00,N,41100.0,1.43,+,,50,45,16,16,3,1,3,14,3,0,3,7,0.259,0.327,0.428,0.756,30,0,1,1,0,1,0,0.371,7,11,Bryce Elder,R,23,2023
96,2023-07-19,boxscore,ARI,@,ATL,W,5,3,,54-42,2,1.5,Nelson,Morton,Ginkel,02:26:00,N,41992.0,1.46,++,,41,36,5,9,4,0,0,5,2,0,5,7,0.259,0.328,0.427,0.755,13,0,0,0,0,0,0,0.31,9,9,Charlie Morton,R,42,2023
97,2023-07-20,boxscore,ARI,@,ATL,L,5,7,,54-43,2,2,Yates,Castro,Iglesias,02:29:00,D,38791.0,1.44,-,,36,33,5,6,0,1,3,5,1,0,2,15,0.258,0.327,0.428,0.755,17,0,1,0,0,0,0,0.2,4,10,Spencer Strider,R,60,2023
98,2023-07-21,boxscore,ARI,@,CIN,L,6,9,,54-44,2,3,Young,Henry,Díaz,03:06:00,N,31824.0,1.56,--,,38,34,6,7,1,1,3,6,0,0,4,9,0.257,0.326,0.43,0.756,19,0,0,0,0,0,0,0.182,5,11,Ben Lively,R,48,2023
99,2023-07-22,boxscore,ARI,@,CIN,L,2,4,,54-45,2,4,Williamson,Pfaadt,Díaz,02:20:00,D,40625.0,1.58,---,,32,30,2,5,3,0,1,2,0,1,1,8,0.256,0.325,0.429,0.754,11,0,0,1,0,0,0,0.19,3,13,Brandon Williamson,L,66,2023
100,2023-07-23,boxscore,ARI,@,CIN,L,3,7,,54-46,2,4,Law,Gilbert,Sims,02:45:00,D,30811.0,1.5,----,,41,35,3,10,1,1,1,2,0,0,5,8,0.257,0.326,0.429,0.755,16,1,1,0,0,0,0,0.346,11,11,Luke Weaver,R,33,2023
101,2023-07-24,boxscore,ARI,,STL,L,6,10,,54-47,2,4,Gallegos,Chafin,,02:59:00,N,23184.0,1.39,-----,,44,36,6,10,1,0,1,6,0,0,5,7,0.257,0.327,0.429,0.755,14,0,1,1,1,1,0,0.31,11,12,Adam Wainwright,R,52,2023
102,2023-07-25,boxscore,ARI,,STL,W,3,1,,55-47,2,4,Nelson,Romero,Ginkel,02:23:00,N,23572.0,1.37,+,,34,32,3,8,2,2,0,3,0,0,2,8,0.257,0.326,0.429,0.755,14,0,0,0,0,0,0,0.333,7,12,Steven Matz,L,67,2023
103,2023-07-26,boxscore,ARI,,STL,L,7,11,,55-48,3,4,Pallante,Gallen,,03:09:00,D,22457.0,1.41,-,,45,41,7,15,4,1,2,7,2,0,3,8,0.258,0.327,0.432,0.759,27,0,0,0,1,0,0,0.406,11,10,Jack Flaherty,R,41,2023
104,2023-07-28,boxscore,ARI,,SEA,L,2,5,,55-49,3,4,Gilbert,Henry,Sewald,02:53:00,N,31697.0,1.39,--,,40,37,2,10,2,0,0,0,1,0,3,7,0.258,0.327,0.431,0.758,12,0,0,0,0,0,0,0.333,11,9,Logan Gilbert,R,52,2023
105,2023-07-29,boxscore,ARI,,SEA,W,4,3,,56-49,3,4,Ginkel,Muñoz,McGough,02:47:00,N,44472.0,1.31,+,,33,30,4,9,1,1,0,4,2,0,3,2,0.259,0.327,0.43,0.758,12,2,0,0,0,0,0,0.321,5,9,Bryan Woo,R,39,2023
106,2023-07-30,boxscore,ARI,,SEA,L,0,4,,56-50,3,4,Castillo,Kelly,,02:33:00,D,35295.0,1.37,-,,31,29,0,3,0,0,0,0,0,0,1,12,0.257,0.326,0.428,0.754,3,0,1,0,0,1,0,0.176,4,11,Luis Castillo,R,74,2023
107,2023-07-31,boxscore,ARI,@,SFG,W,4,3,11.0,57-50,3,3.5,Ginkel,Rogers,McGough,02:55:00,N,28404.0,1.58,+,,41,36,4,5,2,0,0,4,1,0,4,13,0.256,0.325,0.425,0.75,7,1,0,1,0,0,1,0.217,6,11,Jakob Junis,R,60,2023
108,2023-08-01,boxscore,ARI,@,SFG,L,3,4,,57-51,3,4.5,Walker,Castro,Manaea,02:22:00,N,25806.0,1.73,-,,30,29,3,6,0,0,3,3,0,2,1,4,0.256,0.324,0.426,0.75,15,1,0,0,0,0,0,0.136,0,9,Alex Cobb,R,55,2023
